change_ms,change_s,from,to,segment_index,block_ms,source_pos_ms
22829,22.829,A,B,781,45,11392
22874,22.874,B,A,782,23,11437
22897,22.897,A,B,783,23,11437
22920,22.92,B,A,784,44,11460
22964,22.964,A,B,785,44,11460
23008,23.008,B,A,786,40,11504
23048,23.048,A,B,787,40,11504
23088,23.088,B,A,788,50,11544
23138,23.138,A,B,789,50,11544
23188,23.188,B,A,790,46,11594
23234,23.234,A,B,791,46,11594
23280,23.28,B,A,792,44,11640
23324,23.324,A,B,793,44,11640
23368,23.368,B,A,794,15,11684
23383,23.383,A,B,795,15,11684
23398,23.398,B,A,796,50,11699
23448,23.448,A,B,797,50,11699
23498,23.498,B,A,798,27,11749
23525,23.525,A,B,799,27,11749
23552,23.552,B,A,800,13,11776
23565,23.565,A,B,801,13,11776
23578,23.578,B,A,802,21,11789
23599,23.599,A,B,803,21,11789
23620,23.62,B,A,804,16,11810
23636,23.636,A,B,805,16,11810
23652,23.652,B,A,806,16,11826
23668,23.668,A,B,807,16,11826
23684,23.684,B,A,808,31,11842
23715,23.715,A,B,809,31,11842
23746,23.746,B,A,810,23,11873
23769,23.769,A,B,811,23,11873
23792,23.792,B,A,812,20,11896
23812,23.812,A,B,813,20,11896
23832,23.832,B,A,814,23,11916
23855,23.855,A,B,815,23,11916
23878,23.878,B,A,816,37,11939
23915,23.915,A,B,817,37,11939
23952,23.952,B,A,818,12,11976
23964,23.964,A,B,819,12,11976
23976,23.976,B,A,820,36,11988
24012,24.012,A,B,821,36,11988
24048,24.048,B,A,822,10,12024
24058,24.058,A,B,823,10,12024
24068,24.068,B,A,824,41,12034
24109,24.109,A,B,825,41,12034
24150,24.15,B,A,826,47,12075
24197,24.197,A,B,827,47,12075
24244,24.244,B,A,828,37,12122
24281,24.281,A,B,829,37,12122
24318,24.318,B,A,830,48,12159
24366,24.366,A,B,831,48,12159
24414,24.414,B,A,832,42,12207
24456,24.456,A,B,833,42,12207
24498,24.498,B,A,834,13,12249
24511,24.511,A,B,835,13,12249
24524,24.524,B,A,836,32,12262
24556,24.556,A,B,837,32,12262
24588,24.588,B,A,838,38,12294
24626,24.626,A,B,839,38,12294
24664,24.664,B,A,840,44,12332
24708,24.708,A,B,841,44,12332
24752,24.752,B,A,842,17,12376
24769,24.769,A,B,843,17,12376
24786,24.786,B,A,844,16,12393
24802,24.802,A,B,845,16,12393
24818,24.818,B,A,846,19,12409
24837,24.837,A,B,847,19,12409
24856,24.856,B,A,848,36,12428
24892,24.892,A,B,849,36,12428
24928,24.928,B,A,850,27,12464
24955,24.955,A,B,851,27,12464
24982,24.982,B,A,852,14,12491
24996,24.996,A,B,853,14,12491
25010,25.01,B,A,854,41,12505
25051,25.051,A,B,855,41,12505
25092,25.092,B,A,856,28,12546
25120,25.12,A,B,857,28,12546
25148,25.148,B,A,858,29,12574
25177,25.177,A,B,859,29,12574
25206,25.206,B,A,860,41,12603
25247,25.247,A,B,861,41,12603
25288,25.288,B,A,862,35,12644
25323,25.323,A,B,863,35,12644
25358,25.358,B,A,864,10,12679
25368,25.368,A,B,865,10,12679
25378,25.378,B,A,866,47,12689
25425,25.425,A,B,867,47,12689
25472,25.472,B,A,868,25,12736
25497,25.497,A,B,869,25,12736
25522,25.522,B,A,870,31,12761
25553,25.553,A,B,871,31,12761
25584,25.584,B,A,872,42,12792
25626,25.626,A,B,873,42,12792
25668,25.668,B,A,874,45,12834
25713,25.713,A,B,875,45,12834
25758,25.758,B,A,876,18,12879
25776,25.776,A,B,877,18,12879
25794,25.794,B,A,878,43,12897
25837,25.837,A,B,879,43,12897
25880,25.88,B,A,880,18,12940
25898,25.898,A,B,881,18,12940
25916,25.916,B,A,882,13,12958
25929,25.929,A,B,883,13,12958
25942,25.942,B,A,884,41,12971
25983,25.983,A,B,885,41,12971
26024,26.024,B,A,886,26,13012
26050,26.05,A,B,887,26,13012
26076,26.076,B,A,888,14,13038
26090,26.09,A,B,889,14,13038
26104,26.104,B,A,890,47,13052
26151,26.151,A,B,891,47,13052
26198,26.198,B,A,892,12,13099
26210,26.21,A,B,893,12,13099
26222,26.222,B,A,894,14,13111
26236,26.236,A,B,895,14,13111
26250,26.25,B,A,896,21,13125
26271,26.271,A,B,897,21,13125
26292,26.292,B,A,898,31,13146
26323,26.323,A,B,899,31,13146
26354,26.354,B,A,900,10,13177
26364,26.364,A,B,901,10,13177
26374,26.374,B,A,902,11,13187
26385,26.385,A,B,903,11,13187
26396,26.396,B,A,904,26,13198
26422,26.422,A,B,905,26,13198
26448,26.448,B,A,906,18,13224
26466,26.466,A,B,907,18,13224
26484,26.484,B,A,908,44,13242
26528,26.528,A,B,909,44,13242
26572,26.572,B,A,910,19,13286
26591,26.591,A,B,911,19,13286
26610,26.61,B,A,912,19,13305
26629,26.629,A,B,913,19,13305
26648,26.648,B,A,914,19,13324
26667,26.667,A,B,915,19,13324
26686,26.686,B,A,916,27,13343
26713,26.713,A,B,917,27,13343
26740,26.74,B,A,918,15,13370
26755,26.755,A,B,919,15,13370
26770,26.77,B,A,920,25,13385
26795,26.795,A,B,921,25,13385
26820,26.82,B,A,922,33,13410
26853,26.853,A,B,923,33,13410
26886,26.886,B,A,924,31,13443
26917,26.917,A,B,925,31,13443
26948,26.948,B,A,926,31,13474
26979,26.979,A,B,927,31,13474
27010,27.01,B,A,928,40,13505
27050,27.05,A,B,929,40,13505
27090,27.09,B,A,930,28,13545
27118,27.118,A,B,931,28,13545
27146,27.146,B,A,932,37,13573
27183,27.183,A,B,933,37,13573
27220,27.22,B,A,934,22,13610
27242,27.242,A,B,935,22,13610
27264,27.264,B,A,936,26,13632
27290,27.29,A,B,937,26,13632
27316,27.316,B,A,938,10,13658
27326,27.326,A,B,939,10,13658
27336,27.336,B,A,940,10,13668
27346,27.346,A,B,941,10,13668
27356,27.356,B,A,942,42,13678
27398,27.398,A,B,943,42,13678
27440,27.44,B,A,944,26,13720
27466,27.466,A,B,945,26,13720
27492,27.492,B,A,946,39,13746
27531,27.531,A,B,947,39,13746
27570,27.57,B,A,948,13,13785
27583,27.583,A,B,949,13,13785
27596,27.596,B,A,950,17,13798
27613,27.613,A,B,951,17,13798
27630,27.63,B,A,952,27,13815
27657,27.657,A,B,953,27,13815
27684,27.684,B,A,954,36,13842
27720,27.72,A,B,955,36,13842
27756,27.756,B,A,956,50,13878
27806,27.806,A,B,957,50,13878
27856,27.856,B,A,958,26,13928
27882,27.882,A,B,959,26,13928
27908,27.908,B,A,960,24,13954
27932,27.932,A,B,961,24,13954
27956,27.956,B,A,962,33,13978
27989,27.989,A,B,963,33,13978
28022,28.022,B,A,964,45,14011
28067,28.067,A,B,965,45,14011
28112,28.112,B,A,966,13,14056
28125,28.125,A,B,967,13,14056
28138,28.138,B,A,968,48,14069
28186,28.186,A,B,969,48,14069
28234,28.234,B,A,970,38,14117
28272,28.272,A,B,971,38,14117
28310,28.31,B,A,972,11,14155
28321,28.321,A,B,973,11,14155
28332,28.332,B,A,974,25,14166
28357,28.357,A,B,975,25,14166
28382,28.382,B,A,976,36,14191
28418,28.418,A,B,977,36,14191
28454,28.454,B,A,978,13,14227
28467,28.467,A,B,979,13,14227
28480,28.48,B,A,980,39,14240
28519,28.519,A,B,981,39,14240
28558,28.558,B,A,982,14,14279
28572,28.572,A,B,983,14,14279
28586,28.586,B,A,984,10,14293
28596,28.596,A,B,985,10,14293
28606,28.606,B,A,986,31,14303
28637,28.637,A,B,987,31,14303
28668,28.668,B,A,988,23,14334
28691,28.691,A,B,989,23,14334
28714,28.714,B,A,990,30,14357
28744,28.744,A,B,991,30,14357
28774,28.774,B,A,992,14,14387
28788,28.788,A,B,993,14,14387
28802,28.802,B,A,994,28,14401
28830,28.83,A,B,995,28,14401
28858,28.858,B,A,996,16,14429
28874,28.874,A,B,997,16,14429
28890,28.89,B,A,998,48,14445
28938,28.938,A,B,999,48,14445
28986,28.986,B,A,1000,23,14493
29009,29.009,A,B,1001,23,14493
29032,29.032,B,A,1002,49,14516
29081,29.081,A,B,1003,49,14516
29130,29.13,B,A,1004,37,14565
29167,29.167,A,B,1005,37,14565
29204,29.204,B,A,1006,38,14602
29242,29.242,A,B,1007,38,14602
29280,29.28,B,A,1008,49,14640
29329,29.329,A,B,1009,49,14640
29378,29.378,B,A,1010,19,14689
29397,29.397,A,B,1011,19,14689
29416,29.416,B,A,1012,43,14708
29459,29.459,A,B,1013,43,14708
29502,29.502,B,A,1014,32,14751
29534,29.534,A,B,1015,32,14751
29566,29.566,B,A,1016,11,14783
29577,29.577,A,B,1017,11,14783
29588,29.588,B,A,1018,19,14794
29607,29.607,A,B,1019,19,14794
29626,29.626,B,A,1020,38,14813
29664,29.664,A,B,1021,38,14813
29702,29.702,B,A,1022,12,14851
29714,29.714,A,B,1023,12,14851
29726,29.726,B,A,1024,21,14863
29747,29.747,A,B,1025,21,14863
29768,29.768,B,A,1026,13,14884
29781,29.781,A,B,1027,13,14884
29794,29.794,B,A,1028,24,14897
29818,29.818,A,B,1029,24,14897
29842,29.842,B,A,1030,44,14921
29886,29.886,A,B,1031,44,14921
29930,29.93,B,A,1032,15,14965
29945,29.945,A,B,1033,15,14965
29960,29.96,B,A,1034,18,14980
29978,29.978,A,B,1035,18,14980
29996,29.996,B,A,1036,14,14998
30010,30.01,A,B,1037,14,14998
30024,30.024,B,A,1038,26,15012
30050,30.05,A,B,1039,26,15012
30076,30.076,B,A,1040,41,15038
30117,30.117,A,B,1041,41,15038
30158,30.158,B,A,1042,15,15079
30173,30.173,A,B,1043,15,15079
30188,30.188,B,A,1044,14,15094
30202,30.202,A,B,1045,14,15094
30216,30.216,B,A,1046,49,15108
30265,30.265,A,B,1047,49,15108
30314,30.314,B,A,1048,47,15157
30361,30.361,A,B,1049,47,15157
30408,30.408,B,A,1050,33,15204
30441,30.441,A,B,1051,33,15204
30474,30.474,B,A,1052,39,15237
30513,30.513,A,B,1053,39,15237
30552,30.552,B,A,1054,21,15276
30573,30.573,A,B,1055,21,15276
30594,30.594,B,A,1056,31,15297
30625,30.625,A,B,1057,31,15297
30656,30.656,B,A,1058,49,15328
30705,30.705,A,B,1059,49,15328
30754,30.754,B,A,1060,34,15377
30788,30.788,A,B,1061,34,15377
30822,30.822,B,A,1062,20,15411
30842,30.842,A,B,1063,20,15411
30862,30.862,B,A,1064,37,15431
30899,30.899,A,B,1065,37,15431
30936,30.936,B,A,1066,43,15468
30979,30.979,A,B,1067,43,15468
31022,31.022,B,A,1068,20,15511
31042,31.042,A,B,1069,20,15511
31062,31.062,B,A,1070,44,15531
31106,31.106,A,B,1071,44,15531
31150,31.15,B,A,1072,37,15575
31187,31.187,A,B,1073,37,15575
31224,31.224,B,A,1074,39,15612
31263,31.263,A,B,1075,39,15612
31302,31.302,B,A,1076,37,15651
31339,31.339,A,B,1077,37,15651
31376,31.376,B,A,1078,42,15688
31418,31.418,A,B,1079,42,15688
31460,31.46,B,A,1080,39,15730
31499,31.499,A,B,1081,39,15730
31538,31.538,B,A,1082,30,15769
31568,31.568,A,B,1083,30,15769
31598,31.598,B,A,1084,48,15799
31646,31.646,A,B,1085,48,15799
31694,31.694,B,A,1086,48,15847
31742,31.742,A,B,1087,48,15847
31790,31.79,B,A,1088,38,15895
31828,31.828,A,B,1089,38,15895
31866,31.866,B,A,1090,16,15933
31882,31.882,A,B,1091,16,15933
31898,31.898,B,A,1092,24,15949
31922,31.922,A,B,1093,24,15949
31946,31.946,B,A,1094,23,15973
31969,31.969,A,B,1095,23,15973
31992,31.992,B,A,1096,36,15996
32028,32.028,A,B,1097,36,15996
32064,32.064,B,A,1098,12,16032
32076,32.076,A,B,1099,12,16032
32088,32.088,B,A,1100,24,16044
32112,32.112,A,B,1101,24,16044
32136,32.136,B,A,1102,21,16068
32157,32.157,A,B,1103,21,16068
32178,32.178,B,A,1104,12,16089
32190,32.19,A,B,1105,12,16089
32202,32.202,B,A,1106,38,16101
32240,32.24,A,B,1107,38,16101
32278,32.278,B,A,1108,24,16139
32302,32.302,A,B,1109,24,16139
32326,32.326,B,A,1110,21,16163
32347,32.347,A,B,1111,21,16163
32368,32.368,B,A,1112,45,16184
32413,32.413,A,B,1113,45,16184
32458,32.458,B,A,1114,46,16229
32504,32.504,A,B,1115,46,16229
32550,32.55,B,A,1116,33,16275
32583,32.583,A,B,1117,33,16275
32616,32.616,B,A,1118,10,16308
32626,32.626,A,B,1119,10,16308
32636,32.636,B,A,1120,44,16318
32680,32.68,A,B,1121,44,16318
32724,32.724,B,A,1122,22,16362
32746,32.746,A,B,1123,22,16362
32768,32.768,B,A,1124,14,16384
32782,32.782,A,B,1125,14,16384
32796,32.796,B,A,1126,48,16398
32844,32.844,A,B,1127,48,16398
32892,32.892,B,A,1128,32,16446
32924,32.924,A,B,1129,32,16446
32956,32.956,B,A,1130,28,16478
32984,32.984,A,B,1131,28,16478
33012,33.012,B,A,1132,14,16506
33026,33.026,A,B,1133,14,16506
33040,33.04,B,A,1134,11,16520
33051,33.051,A,B,1135,11,16520
33062,33.062,B,A,1136,41,16531
33103,33.103,A,B,1137,41,16531
33144,33.144,B,A,1138,24,16572
33168,33.168,A,B,1139,24,16572
33192,33.192,B,A,1140,30,16596
33222,33.222,A,B,1141,30,16596
33252,33.252,B,A,1142,26,16626
33278,33.278,A,B,1143,26,16626
33304,33.304,B,A,1144,44,16652
33348,33.348,A,B,1145,44,16652
33392,33.392,B,A,1146,38,16696
33430,33.43,A,B,1147,38,16696
33468,33.468,B,A,1148,20,16734
33488,33.488,A,B,1149,20,16734
33508,33.508,B,A,1150,20,16754
33528,33.528,A,B,1151,20,16754
33548,33.548,B,A,1152,45,16774
33593,33.593,A,B,1153,45,16774
33638,33.638,B,A,1154,46,16819
33684,33.684,A,B,1155,46,16819
33730,33.73,B,A,1156,38,16865
33768,33.768,A,B,1157,38,16865
33806,33.806,B,A,1158,43,16903
33849,33.849,A,B,1159,43,16903
33892,33.892,B,A,1160,35,16946
33927,33.927,A,B,1161,35,16946
33962,33.962,B,A,1162,46,16981
34008,34.008,A,B,1163,46,16981
34054,34.054,B,A,1164,17,17027
34071,34.071,A,B,1165,17,17027
34088,34.088,B,A,1166,47,17044
34135,34.135,A,B,1167,47,17044
34182,34.182,B,A,1168,23,17091
34205,34.205,A,B,1169,23,17091
34228,34.228,B,A,1170,20,17114
34248,34.248,A,B,1171,20,17114
34268,34.268,B,A,1172,25,17134
34293,34.293,A,B,1173,25,17134
34318,34.318,B,A,1174,35,17159
34353,34.353,A,B,1175,35,17159
34388,34.388,B,A,1176,16,17194
34404,34.404,A,B,1177,16,17194
34420,34.42,B,A,1178,34,17210
34454,34.454,A,B,1179,34,17210
34488,34.488,B,A,1180,49,17244
34537,34.537,A,B,1181,49,17244
34586,34.586,B,A,1182,43,17293
34629,34.629,A,B,1183,43,17293
34672,34.672,B,A,1184,39,17336
34711,34.711,A,B,1185,39,17336
34750,34.75,B,A,1186,29,17375
34779,34.779,A,B,1187,29,17375
34808,34.808,B,A,1188,36,17404
34844,34.844,A,B,1189,36,17404
34880,34.88,B,A,1190,44,17440
34924,34.924,A,B,1191,44,17440
34968,34.968,B,A,1192,24,17484
34992,34.992,A,B,1193,24,17484
35016,35.016,B,A,1194,17,17508
35033,35.033,A,B,1195,17,17508
35050,35.05,B,A,1196,24,17525
35074,35.074,A,B,1197,24,17525
35098,35.098,B,A,1198,42,17549
35140,35.14,A,B,1199,42,17549
35182,35.182,B,A,1200,19,17591
35201,35.201,A,B,1201,19,17591
35220,35.22,B,A,1202,37,17610
35257,35.257,A,B,1203,37,17610
35294,35.294,B,A,1204,36,17647
35330,35.33,A,B,1205,36,17647
35366,35.366,B,A,1206,26,17683
35392,35.392,A,B,1207,26,17683
35418,35.418,B,A,1208,14,17709
35432,35.432,A,B,1209,14,17709
35446,35.446,B,A,1210,19,17723
35465,35.465,A,B,1211,19,17723
35484,35.484,B,A,1212,39,17742
35523,35.523,A,B,1213,39,17742
35562,35.562,B,A,1214,35,17781
35597,35.597,A,B,1215,35,17781
35632,35.632,B,A,1216,39,17816
35671,35.671,A,B,1217,39,17816
35710,35.71,B,A,1218,46,17855
35756,35.756,A,B,1219,46,17855
35802,35.802,B,A,1220,14,17901
35816,35.816,A,B,1221,14,17901
35830,35.83,B,A,1222,31,17915
35861,35.861,A,B,1223,31,17915
35892,35.892,B,A,1224,16,17946
35908,35.908,A,B,1225,16,17946
35924,35.924,B,A,1226,12,17962
35936,35.936,A,B,1227,12,17962
35948,35.948,B,A,1228,30,17974
35978,35.978,A,B,1229,30,17974
36008,36.008,B,A,1230,30,18004
36038,36.038,A,B,1231,30,18004
36068,36.068,B,A,1232,34,18034
36102,36.102,A,B,1233,34,18034
36136,36.136,B,A,1234,14,18068
36150,36.15,A,B,1235,14,18068
36164,36.164,B,A,1236,42,18082
36206,36.206,A,B,1237,42,18082
36248,36.248,B,A,1238,18,18124
36266,36.266,A,B,1239,18,18124
36284,36.284,B,A,1240,36,18142
36320,36.32,A,B,1241,36,18142
36356,36.356,B,A,1242,48,18178
36404,36.404,A,B,1243,48,18178
36452,36.452,B,A,1244,17,18226
36469,36.469,A,B,1245,17,18226
36486,36.486,B,A,1246,14,18243
36500,36.5,A,B,1247,14,18243
36514,36.514,B,A,1248,14,18257
36528,36.528,A,B,1249,14,18257
36542,36.542,B,A,1250,36,18271
36578,36.578,A,B,1251,36,18271
36614,36.614,B,A,1252,27,18307
36641,36.641,A,B,1253,27,18307
36668,36.668,B,A,1254,16,18334
36684,36.684,A,B,1255,16,18334
36700,36.7,B,A,1256,35,18350
36735,36.735,A,B,1257,35,18350
36770,36.77,B,A,1258,46,18385
36816,36.816,A,B,1259,46,18385
36862,36.862,B,A,1260,27,18431
36889,36.889,A,B,1261,27,18431
36916,36.916,B,A,1262,34,18458
36950,36.95,A,B,1263,34,18458
36984,36.984,B,A,1264,35,18492
37019,37.019,A,B,1265,35,18492
37054,37.054,B,A,1266,18,18527
37072,37.072,A,B,1267,18,18527
37090,37.09,B,A,1268,28,18545
37118,37.118,A,B,1269,28,18545
37146,37.146,B,A,1270,22,18573
37168,37.168,A,B,1271,22,18573
37190,37.19,B,A,1272,48,18595
37238,37.238,A,B,1273,48,18595
37286,37.286,B,A,1274,28,18643
37314,37.314,A,B,1275,28,18643
37342,37.342,B,A,1276,14,18671
37356,37.356,A,B,1277,14,18671
37370,37.37,B,A,1278,48,18685
37418,37.418,A,B,1279,48,18685
37466,37.466,B,A,1280,47,18733
37513,37.513,A,B,1281,47,18733
37560,37.56,B,A,1282,48,18780
37608,37.608,A,B,1283,48,18780
37656,37.656,B,A,1284,30,18828
37686,37.686,A,B,1285,30,18828
37716,37.716,B,A,1286,50,18858
37766,37.766,A,B,1287,50,18858
37816,37.816,B,A,1288,19,18908
37835,37.835,A,B,1289,19,18908
37854,37.854,B,A,1290,47,18927
37901,37.901,A,B,1291,47,18927
37948,37.948,B,A,1292,25,18974
37973,37.973,A,B,1293,25,18974
37998,37.998,B,A,1294,20,18999
38018,38.018,A,B,1295,20,18999
38038,38.038,B,A,1296,49,19019
38087,38.087,A,B,1297,49,19019
38136,38.136,B,A,1298,43,19068
38179,38.179,A,B,1299,43,19068
38222,38.222,B,A,1300,22,19111
38244,38.244,A,B,1301,22,19111
38266,38.266,B,A,1302,37,19133
38303,38.303,A,B,1303,37,19133
38340,38.34,B,A,1304,16,19170
38356,38.356,A,B,1305,16,19170
38372,38.372,B,A,1306,17,19186
38389,38.389,A,B,1307,17,19186
38406,38.406,B,A,1308,36,19203
38442,38.442,A,B,1309,36,19203
38478,38.478,B,A,1310,11,19239
38489,38.489,A,B,1311,11,19239
38500,38.5,B,A,1312,46,19250
38546,38.546,A,B,1313,46,19250
38592,38.592,B,A,1314,36,19296
38628,38.628,A,B,1315,36,19296
38664,38.664,B,A,1316,44,19332
38708,38.708,A,B,1317,44,19332
38752,38.752,B,A,1318,47,19376
38799,38.799,A,B,1319,47,19376
38846,38.846,B,A,1320,36,19423
38882,38.882,A,B,1321,36,19423
38918,38.918,B,A,1322,32,19459
38950,38.95,A,B,1323,32,19459
38982,38.982,B,A,1324,37,19491
39019,39.019,A,B,1325,37,19491
39056,39.056,B,A,1326,37,19528
39093,39.093,A,B,1327,37,19528
39130,39.13,B,A,1328,18,19565
39148,39.148,A,B,1329,18,19565
39166,39.166,B,A,1330,25,19583
39191,39.191,A,B,1331,25,19583
39216,39.216,B,A,1332,34,19608
39250,39.25,A,B,1333,34,19608
39284,39.284,B,A,1334,27,19642
39311,39.311,A,B,1335,27,19642
39338,39.338,B,A,1336,38,19669
39376,39.376,A,B,1337,38,19669
39414,39.414,B,A,1338,27,19707
39441,39.441,A,B,1339,27,19707
39468,39.468,B,A,1340,19,19734
39487,39.487,A,B,1341,19,19734
39506,39.506,B,A,1342,18,19753
39524,39.524,A,B,1343,18,19753
39542,39.542,B,A,1344,31,19771
39573,39.573,A,B,1345,31,19771
39604,39.604,B,A,1346,50,19802
39654,39.654,A,B,1347,50,19802
39704,39.704,B,A,1348,30,19852
39734,39.734,A,B,1349,30,19852
39764,39.764,B,A,1350,31,19882
39795,39.795,A,B,1351,31,19882
39826,39.826,B,A,1352,27,19913
39853,39.853,A,B,1353,27,19913
39880,39.88,B,A,1354,36,19940
39916,39.916,A,B,1355,36,19940
39952,39.952,B,A,1356,23,19976
39975,39.975,A,B,1357,23,19976
39998,39.998,B,A,1358,18,19999
40016,40.016,A,B,1359,18,19999
40034,40.034,B,A,1360,25,20017
40059,40.059,A,B,1361,25,20017
40084,40.084,B,A,1362,32,20042
40116,40.116,A,B,1363,32,20042
40148,40.148,B,A,1364,49,20074
40197,40.197,A,B,1365,49,20074
40246,40.246,B,A,1366,19,20123
40265,40.265,A,B,1367,19,20123
40284,40.284,B,A,1368,49,20142
40333,40.333,A,B,1369,49,20142
40382,40.382,B,A,1370,34,20191
40416,40.416,A,B,1371,34,20191
40450,40.45,B,A,1372,15,20225
40465,40.465,A,B,1373,15,20225
40480,40.48,B,A,1374,14,20240
40494,40.494,A,B,1375,14,20240
40508,40.508,B,A,1376,23,20254
40531,40.531,A,B,1377,23,20254
40554,40.554,B,A,1378,36,20277
40590,40.59,A,B,1379,36,20277
40626,40.626,B,A,1380,45,20313
40671,40.671,A,B,1381,45,20313
40716,40.716,B,A,1382,29,20358
40745,40.745,A,B,1383,29,20358
40774,40.774,B,A,1384,35,20387
40809,40.809,A,B,1385,35,20387
40844,40.844,B,A,1386,37,20422
40881,40.881,A,B,1387,37,20422
40918,40.918,B,A,1388,19,20459
40937,40.937,A,B,1389,19,20459
40956,40.956,B,A,1390,46,20478
41002,41.002,A,B,1391,46,20478
41048,41.048,B,A,1392,12,20524
41060,41.06,A,B,1393,12,20524
41072,41.072,B,A,1394,28,20536
41100,41.1,A,B,1395,28,20536
41128,41.128,B,A,1396,49,20564
41177,41.177,A,B,1397,49,20564
41226,41.226,B,A,1398,34,20613
41260,41.26,A,B,1399,34,20613
41294,41.294,B,A,1400,22,20647
41316,41.316,A,B,1401,22,20647
41338,41.338,B,A,1402,48,20669
41386,41.386,A,B,1403,48,20669
41434,41.434,B,A,1404,27,20717
41461,41.461,A,B,1405,27,20717
41488,41.488,B,A,1406,21,20744
41509,41.509,A,B,1407,21,20744
41530,41.53,B,A,1408,12,20765
41542,41.542,A,B,1409,12,20765
41554,41.554,B,A,1410,20,20777
41574,41.574,A,B,1411,20,20777
41594,41.594,B,A,1412,24,20797
41618,41.618,A,B,1413,24,20797
41642,41.642,B,A,1414,44,20821
41686,41.686,A,B,1415,44,20821
41730,41.73,B,A,1416,47,20865
41777,41.777,A,B,1417,47,20865
41824,41.824,B,A,1418,34,20912
41858,41.858,A,B,1419,34,20912
41892,41.892,B,A,1420,21,20946
41913,41.913,A,B,1421,21,20946
41934,41.934,B,A,1422,40,20967
41974,41.974,A,B,1423,40,20967
42014,42.014,B,A,1424,19,21007
42033,42.033,A,B,1425,19,21007
42052,42.052,B,A,1426,46,21026
42098,42.098,A,B,1427,46,21026
42144,42.144,B,A,1428,29,21072
42173,42.173,A,B,1429,29,21072
42202,42.202,B,A,1430,42,21101
42244,42.244,A,B,1431,42,21101
42286,42.286,B,A,1432,13,21143
42299,42.299,A,B,1433,13,21143
42312,42.312,B,A,1434,10,21156
42322,42.322,A,B,1435,10,21156
42332,42.332,B,A,1436,24,21166
42356,42.356,A,B,1437,24,21166
42380,42.38,B,A,1438,41,21190
42421,42.421,A,B,1439,41,21190
42462,42.462,B,A,1440,19,21231
42481,42.481,A,B,1441,19,21231
42500,42.5,B,A,1442,21,21250
42521,42.521,A,B,1443,21,21250
42542,42.542,B,A,1444,20,21271
42562,42.562,A,B,1445,20,21271
42582,42.582,B,A,1446,11,21291
42593,42.593,A,B,1447,11,21291
42604,42.604,B,A,1448,14,21302
42618,42.618,A,B,1449,14,21302
42632,42.632,B,A,1450,34,21316
42666,42.666,A,B,1451,34,21316
42700,42.7,B,A,1452,21,21350
42721,42.721,A,B,1453,21,21350
42742,42.742,B,A,1454,34,21371
42776,42.776,A,B,1455,34,21371
42810,42.81,B,A,1456,23,21405
42833,42.833,A,B,1457,23,21405
42856,42.856,B,A,1458,33,21428
42889,42.889,A,B,1459,33,21428
42922,42.922,B,A,1460,13,21461
42935,42.935,A,B,1461,13,21461
42948,42.948,B,A,1462,42,21474
42990,42.99,A,B,1463,42,21474
43032,43.032,B,A,1464,26,21516
43058,43.058,A,B,1465,26,21516
43084,43.084,B,A,1466,18,21542
43102,43.102,A,B,1467,18,21542
43120,43.12,B,A,1468,45,21560
43165,43.165,A,B,1469,45,21560
43210,43.21,B,A,1470,49,21605
43259,43.259,A,B,1471,49,21605
43308,43.308,B,A,1472,20,21654
43328,43.328,A,B,1473,20,21654
43348,43.348,B,A,1474,27,21674
43375,43.375,A,B,1475,27,21674
43402,43.402,B,A,1476,30,21701
43432,43.432,A,B,1477,30,21701
43462,43.462,B,A,1478,25,21731
43487,43.487,A,B,1479,25,21731
43512,43.512,B,A,1480,18,21756
43530,43.53,A,B,1481,18,21756
43548,43.548,B,A,1482,17,21774
43565,43.565,A,B,1483,17,21774
43582,43.582,B,A,1484,39,21791
43621,43.621,A,B,1485,39,21791
43660,43.66,B,A,1486,18,21830
43678,43.678,A,B,1487,18,21830
43696,43.696,B,A,1488,46,21848
43742,43.742,A,B,1489,46,21848
43788,43.788,B,A,1490,15,21894
43803,43.803,A,B,1491,15,21894
43818,43.818,B,A,1492,28,21909
43846,43.846,A,B,1493,28,21909
43874,43.874,B,A,1494,16,21937
43890,43.89,A,B,1495,16,21937
43906,43.906,B,A,1496,14,21953
43920,43.92,A,B,1497,14,21953
43934,43.934,B,A,1498,18,21967
43952,43.952,A,B,1499,18,21967
43970,43.97,B,A,1500,28,21985
43998,43.998,A,B,1501,28,21985
44026,44.026,B,A,1502,41,22013
44067,44.067,A,B,1503,41,22013
44108,44.108,B,A,1504,32,22054
44140,44.14,A,B,1505,32,22054
44172,44.172,B,A,1506,12,22086
44184,44.184,A,B,1507,12,22086
44196,44.196,B,A,1508,41,22098
44237,44.237,A,B,1509,41,22098
44278,44.278,B,A,1510,35,22139
44313,44.313,A,B,1511,35,22139
44348,44.348,B,A,1512,40,22174
44388,44.388,A,B,1513,40,22174
44428,44.428,B,A,1514,20,22214
44448,44.448,A,B,1515,20,22214
44468,44.468,B,A,1516,16,22234
44484,44.484,A,B,1517,16,22234
44500,44.5,B,A,1518,25,22250
44525,44.525,A,B,1519,25,22250
44550,44.55,B,A,1520,45,22275
44595,44.595,A,B,1521,45,22275
44640,44.64,B,A,1522,50,22320
44690,44.69,A,B,1523,50,22320
44740,44.74,B,A,1524,28,22370
44768,44.768,A,B,1525,28,22370
44796,44.796,B,A,1526,14,22398
